皖新朗诗麓院,21500
保利西山林语,22186
圣联时代广场,22893
淮矿馥邦天下,26649
新华御湖庄园,21260
新华御湖上园,21501
百商悦澜山,22777
百商杰座,26870
华地紫园,26336
蓝鼎海棠湾,26801
新西茗阁,28551
文一名门学府里,20428
圣联香御墅,26227
保利梧桐语,21664
绿地乔治庄园,22433
优活华庭,28388
徽商优山美地,28360
国光山水间,22347
西城山水居,22198
博时海岸星城,26626
铂领星座,27079
好运理想城,22525
祥源城商铺,23000
砂之船合肥奥特莱斯艺术商业广场,40000
置地创新中心,22881
中煤西城广场,22117
创新生活广场,23088
创新国际,22827
北雁湖玥园,21096
百商又一城,27402
高速蜀西湖畔,22027
北雁湖金茂湾,21144
蓝光雍锦半岛,22214
祥源城湖山小筑,22500
西子曼城,15300
海亮九台别墅,22964
乐客来国际商业中心,22452
中国铁建国际公馆,22995
新加坡花园城,27935
新华城公寓,23002
嶺湖墅,21421
海亮九玺,22964
景尚名郡,26227
新华阳光国际,22525
峰尚国际公寓,27398
和一花园,26309
百商爱上城,26452
幸福里程,26597
嶺湖墅高层雍景轩,21437
财富立场,28551
新华阳光国际商铺,40000
华侨城空港国际小镇水岸8号,12632
星耀未来,22000
招商中海置地璟园,23979
萃语云筑,21500
皖投云启锦悦,23703
皖投云锦台,25000
昆御府,22165
皖投云启锦上,23495
远大上湖居,25000
远洋水木华著,28000
伟星玖都荟莲花星街,30000
中建天际,8000
伟星玖都荟·星誉,13500
皖投万科产融中心写字楼,12000
青芒loft,10000
置地汇金中心,23248
海尔产城创创智中心,9000
尚泽大都会,8416
华邦观筑里,21206
远大尚林苑,23894
文一名门南郡,17067
合肥启迪科技城水木园,19071
依澜雅居,22076
铜冠花园,22700
国耀花半里,20325
禹洲天境,25428
丰朔名仕豪庭,24742
翡翠花园,18626
经典华城,22861
东冠繁华逸城,20091
银都香水郡,22722
百乐门派客时代,23481
华凤国际,23553
紫金山庄,22110
绿地滨湖印象,25493
华冶向阳里,21481
汇美广场,22297
文峰中心,23417
合肥天润国际大厦,8500
长安萨尔斯堡,17357
东湖高新合肥创新中心,18557
皖投万科产融中心,20000
邦泰科技城,17000
中海上东区,18700
公园万象,25500
葛洲坝国际中心,20738
原树提香别墅,15814
世茂君望墅,17254
合肥大地雅苑,23722
尚泽紫金公馆,17070
加侨悦湖公馆,22452
绿地滨湖国际花都,23487
国耀一方城,19812
建业时光原著,21876
国耀星达城,21121
多伦多国际花园,19246
中环湖滨公馆,24478
华地润园,23483
南湖春城,21240
翡翠明珠,21594
伟星玖都荟,27400
海尔产城创云玺,18000
合肥启迪科技城,25132
滨湖凡高,26110
绿城翡翠湖玫瑰园,18784
融创城,24302
禹洲翡翠湖郡,17142
世茂翡翠首府,18900
葛洲坝·玖珑府,23538
金屿海岸,21276
金大地•时代天街,23496
长安一品,16352
原树提香御湖湾,15814
中环城,23253
紫御府,23128
东海精工社,23769
御景前城,24985
凤凰SOHO,23398
观澜华庭,26117
金水童话名苑,21279
尚泽大都会项目,23495
天时非常空间,20965
锦绣大地城,19100
前城芒果墅,24096
高速翡翠湖畔,23183
金星家园,19686
翡翠公馆,20695
滨湖香江龙韵,23589
御湖观邸,22767
汇峰苹果小镇,21345
幸福大街,16970
德信上湖名院,22360
安通缘梦天地,17357
中环城二期,23253
丹霞徽苑,22360
蓝鼎新世纪,23496
尚品商务广场,25558
兴港和昌湖畔云栖,22000
乐富强双湖湾,18000
祥源庐源上城,26689
伟星玖樾台,22000
佳源阅庐璟园,16712
新锦成拾光云锦,18000
信达庐阳府8号公馆,8000
世纪中心商铺,25000
世纪中心写字楼,11000
东怡中心,11000
北辰旭辉中心,12000
合景映月湾,26603
学林雅苑,22108
半岛公馆,16021
信达庐阳府,15000
合肥唐宁府,22000
中国铁建国际城,25625
皖投天下名筑,20722
水源墅,12474
海亮兰郡,27130
大富绿洲,20805
海亮红玺台,25280
海亮兰郡别墅,27491
金宏豪庭,24006
碧水兰庭,15518
望城公馆,20947
宝宸时代花园,16901
汇景公寓,25646
学院里,26979
华润橡树湾九余三,26393
工投创智天地,14196
金丰广场,22166
徽盐安徽中心,19958
和昌都汇华郡商铺,14030
海棠别院,24006
融创长江壹号,22739
上坤海棠四季,21000
阅庐春晓,16500
华地森林湖,20736
和顺叶语溪,26590
瑞阳公馆,15983
恒兴金都华庭,22030
华润橡树湾,26566
和昌都汇华郡,14527
国强幸福彼岸,12818
城改美景人家,19652
文一名门华府,20860
国能首府九号,19287
翰林龙府,19919
明发商业广场,26294
合作经济广场,21076
阳光尚景苑,19822
柏景雅筑第2期,25673
北环阳光,20496
绿地派克公馆,26354
北沙银座,16385
上城国际·百合苑,20875
栢景湾书香阁,25737
祥源上城国际名座,22433
朗峰,27262
鼎鑫中心,13000
万科中心,26979
正奇金融广场,26479
宝宸时代商铺,17169
祥生庐州云境,30000
万兴林里间,19402
佳源誉和湾,14000
文一泰禾合肥院子,26450
碧桂园时代倾城,18850
江山庐州印,21000
国贸景成,27119
庐州公馆,27259
铂悦庐州府,22100
合景庐月湾,19500
力高共和城,13230
世纪中心住宅,16500
京祥名都,13405
跨界A+LOFT,26097
金科庐州樾,20224
文一泊心湾,16800
融侨悦城,16951
祥源广场,26007
恒盛皇家花园,19097
润地星城,13571
蓝筹国际,22987
文一名门湖畔,26476
旺角香水岸,26926
北辰天都,13230
富世广场,19829
祥源公馆,25844
上城国际,20947
长安天玺,25646
庐阳柳林苑,27259
瑞龙公馆,22261
融侨观邸,19822
瑞地公馆,26222
华侨广场,19721
庐阳瑞园,26297
金域蓝湾,22482
云顶雅苑,17195
国光万豪广场,20878
中辰创富工坊,16782
金龙国际,26669
徽盐庐州茂,19958
海亮香滨街,27345
杏花国际广场,14555
上城国际·名座,15586
新华星耀学府,17700
新华都汇中心,14997
伟星都荟之门,22635
龙湖怡康湖城大境,17000
高速时代书院,17000
金隅中交山湖云筑,24753
旭辉望江来,18088
立基公馆,13000
伟星印湖山,23740
通和星辰同辉,18000
创霖锦程澜湾,17500
通和融创融耀星辰,18100
文一云湖轩,23999
华地金融中心,15000
金隅南七芯,14000
通和融创融耀星辰乐融荟,40000
云栖麓,17298
徽创君泊,17000
金大地山语四季,22436
保利堂悦,23000
奥园城央壹品,23211
中国铁建清溪国际璟园,28365
吉品荟国际公馆,20000
龙湖文德璟宸天著,10000
CBC拓基广场,7500
幸福金色湖畔鑫街,25606
沃野花园,22368
国祯广场,29127
航空新城,21372
禹洲平湖秋月,21856
中翰名庭,28551
原溪贝乐城状元第公寓,29049
华地学府名都,24948
港汇广场,25951
博澳丽苑,26982
蓝光·禹洲城,28883
华地公馆,25611
中央美域,28779
华润幸福里,24038
丰盛华庭,23694
繁华里•小时代,28778
长城天一家园,28269
黎阳嘉苑,27253
盛景大厦,26059
城改盛景国际,25677
合肥奥园城市天地商铺,22508
国祯广场庐西门,29127
华冶金石广场,23382
福斯中心,26193
丰盛华庭商铺,28206
方远文璟花园,17298
丽丰璞羽山,18500
中国铁建清溪国际樾园,27307
伟星国宾台,22500
大富鸿学府,24082
西湖世纪金源购物广场,24319
金隅南七里,19795
合肥奥园城市天地,22508
安粮城市广场,23755
鼎元别院,28749
华邦光明世家,26055
金大地1912,27377
新华国际广场,25684
信达西山银杏·芒果公寓,25676
华邦蜀山里,22753
公园道1号,28084
印象西湖,24319
松芝万象城,29118
加侨悦山国际,22198
金徽阳光100,23694
庐阳佳苑,28750
大唐国际商务公寓,24716
福乐门国际广场,27124
领势公馆,26233
大富鸿墅,23359
海亮熙园,29078
新华学府银座,25490
大唐银座公馆,25643
香樟雅苑,24751
太阳湾养生公馆,27804
中通凤凰城,16839
公园道1号十里金街,28469
西城时代,28551
观山隐秀,25031
佳源花海印象,21872
龙湖天境,19500
京冠悦荣府,12000
龙湖丽丰西宸原著,23870
中国铁建青秀城,28685
天玥中心,28946
百协大溪地,28388
求实领势学府,28543
华润桃源里,24920
长江8号,23139
拓基蘭宫墅,28499
琥珀蜀熙府,18000
汉嘉都市森林,28853
御安西苑,28506
万科金色名郡,24440
辰龙紫荆广场,28192
华邦繁华里,29267
建业领翔,25452
通和易居同辉,25285
万科金域华府,27260
瑞升自由舱,23755
新都万象新天,23155
众力登云庭,26641
海雨尊寓,26330
金水黄金广场,23520
万联春晓翠庭,28717
新华学府春天,24883
西湖国际广场,24528
华润五彩国际,24038
中升融智城,21986
万科金域国际,27229
加侨悦山国际商铺,23267
天玥中心商铺,28923
悦湖新著,14300
招商奥体公园,16924
华润万橡府,16000
海伦堡雅居乐玖悦府,15000
乐富强湖光秋色花园,13399
禹洲中央城,14988
乐富强观悦台,17300
禹洲嘉誉尚里,16500
意禾阅湖登科,17800
文一朗书轩,16713
意禾金茂学林拾光,15297
国贸璟原,16885
城建琥珀菁华里,15675
光合森林,16500
金茂融创邦泰云起星辰,16800
新站广场,8000
弘盛商业广场,18000
银城旭辉樾溪臺,14335
南山柠檬郡,14335
龙湖星悦广场,20000
绿都地产少荃府,13300
正荣悦都荟,14800
华地·紫悦府,13767
隆昊昊天园,16666
文一锦门学院里,14335
朗香书院,13524
当代MOMΛ未来城,14046
金辉悦府,14595
隆昊昊博园,14232
七里香榭,16810
莱茵河畔花园,14412
金成港湾,14600
天目未来,17580
大富新领地新街,15749
家天下生活广场商铺,14377
高速中央公园,16800
乐富强悦澜湾,13000
中海熙岸,14095
美的金科郡,9000
新力弘阳湖语时光,15385
力高大发君御天下,14335
保利罗兰香谷,16404
招商•公园1872,13972
长虹世纪荣廷,13929
力高君御世家,15775
大富新领地,16257
文一陶冲湖城市广场,13339
园上园,14391
构峰源公馆,17505
帝豪星港湾,13941
皇家尚品,16740
巴黎春天,14169
玉承和,19831
京商商贸城,14388
龙湾国际公寓,14103
新站九余三,16724
中海熙园,8500
金辉锦绣云庭,17200
中建开元御湖公馆,14187
龙湖春江紫宸,14335
学林春晓,8500
合肥雅郡,13149
绿地柏仕公馆,16000
皖投万科天下艺境,14000
和昌香樟原著,14500
绿地香树花城,13709
中环云公馆,15687
陶冲湖别院,13967
华润熙云府,16394
家天下,14086
银领时代,14693
康城静林湾,14297
光盛豪庭,13995
唯客武里山天街,15709
力高旺角荟,15775
同济自由都市,14965
裕安大厦,16613
越秀星汇君澜,20218
龙湖亚伦学樘府,17168
百大东城印象,13000
文一墨香轩,17061
伟星东新壹号,16300
保利招商时光印象,19000
置地中心,15986
伟星玖玺台,17400
保利海上明悦,16500
龙湖上城,19000
安建翰林天筑,18000
文一繁华轩,17600
中天胜利58,21400
伟星长江赋,21500
城建琥珀东樾里,18600
柏庄金座,9800
一尔悦城,13000
龙湖天玺荟,29999
龙湖车桥新界,35000
远大九璟湾,15084
翡丽东方,16500
文一锦门云栖新语,18440
和悦风华,16850
龙湖天璞,8500
美好时代,15000
大发长安融悦四季,13809
龙湖天玺,18000
新力东园,13000
金大地天元府,20000
龙湖春江郦城,18440
融侨星域,15500
龙湖瑶海天街,13733
春晖里,13000
金科海昱东方,16850
保利熙悦府,17020
文一云溪湾,14089
文一锦门学府里,18440
蓝光时代红街,19082
保利罗兰春天,18440
春天城市广场,15856
闽商国贸中心,15949
大众时代之光,19185
百大东兴家园,13000
文一名门广场,14117
恒大城,18440
金辉枫尚,14897
海洲景秀世家,18440
圣地亚哥,18440
创智坊,18440
博澳名苑,15610
花溪龙庭,18440
晟地东三里,15333
信达格兰云天,14600
华润紫云府,16050
百大周谷堆农产品国际物流园,14380
华裕家园,15084
圣大国际商业广场写字楼,16192
沪兴物流商贸中心项目,16509
龙湖春江荟,7500
恒大中央广场瞰湖小户,18317
信达溪岸观邸,14999
广和花园,16850
东环中心,15855
东方摩域艺术商业广场,15800
禹洲郎溪上里,16750
城建琥珀东华府,13500
新城桃李郡,18440
海尔智慧公馆,14606
弘阳昕悦府,16850
磨店百大商业广场,14522
保利东郡,14980
和平盛世,16690
京冠万城华府,18440
金色梧桐,17987
皇马花园,18440
金水湾花园,14791
东方早城,16850
伟华22世纪,18440
圣大国际阳光5米6,18066
中商一环铭座,16164
瑞泰星河港湾,14600
星期八公社,15957
恒盛豪庭,15999
文一云河湾,18440
文一名门皇马,18440
梓晨公馆,18440
城建琥珀名城,18440
icar,15855
诚发水岸花园,18440
万邻坊,15018
静安新天地,18440
正创日出印象,18440
丽水天锦苑,18440
西子银马,17857
恒大中央广场商铺,19233
瑶海万达广场,15070
万博汇,15849
宝文白马三期,16613
现代花苑,15084
皇马馫街,14229
静安睿园,18440
淮矿和平盛世,16620
海尔智慧公馆商住,7500
佳源新安印象,14621
公园天著,13199
四季春晓,18440
坝上街环球中心尚海汇,17645
信地城市广场藏龙阁,15234
恒大中央广场,19233
禹洲珑玥湾,18440
坝上街环球中心,20526
柏庄时代中心,14932
文一名门名城,18440
柏庄春暖花开,15440
瑶海万达广场住宅,15121
鼎元府邸,15084
大众城市之光,15084
景隆现代城,14053
宝业东城广场,15811
天时东崃,16850
天鹅湖ΜΟΜΛ商办,25090
政务星座,24765
融创合肥壹号院商铺,25701
融创合肥壹号院,25701
置地广场栢悦府,25811
华润凯旋门,25005
天珑广场,24765
置地广场栢悦公馆,24846
旭辉中央宫园,24239
绿地内森庄园,26962
白天鹅国际商务中心,26347
天鹅湖9号,24624
华润中心时与间,24897
茗香苑,24188
中侨合肥映巷,14990
蔚蓝商务港,25000
新城国际,25395
卓誉中心,24698
天鹅湖万达广场,7797
香溢天鹅湖,24850
天珑广场商铺,24698
万象商街,25005
天徽商业广场,25534
中侨中心,25906
文一名门首府,26487
天鹅湖ΜΟΜΛ,25046
保利香槟国际,26496
保利香槟国际,26496
融创九重锦,25913
融侨天骏,26547
华邦世贸城,25714
国贸天琴湾,25627
信达水岸茗都,25752
发能太阳海岸,26547
三盛颐景园,25418
亚华新城邦,23928
融创合肥壹号院商办空间,25408
百利中心,25408
中侨中心商铺,25906
琥珀五环国际,24222
华润大厦,24897
融创信达政务壹号时光印,18500
融创·信达政务壹号,23592
文一品一墅,26517
当代ΜΟΜΛ,25845
新地中心,25415
国建香榭水都,26423
森林海,26330
城建琥珀五环城,24295
宋都西湖花苑,25150
水墨兰庭,26155
岸上玫瑰,26500
置地广场写字楼,24910
亿诺商务中心,26740
华邦ICC,25714
金潜广场,9517
